-1,-1,-1,-1,-1,-1,-1,-1,4,5,6,7,6,7,8,9,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,39,40,41,42,41,42,43,44,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,74,75,35,0,1,35,78,79,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,109,110,35,35,36,35,113,114,-1,-1,-1,-1,-1
4,5,6,7,6,7,6,7,81,0,35,35,35,35,113,114,-1,-1,-1,-1,-1
39,40,41,0,1,42,0,1,35,35,35,0,1,35,148,149,-1,-1,-1,-1,-1
74,75,35,35,140,141,142,36,35,35,35,35,36,35,183,184,-1,-1,-1,-1,-1
109,110,35,140,141,142,177,1,35,35,35,35,35,35,218,219,-1,-1,-1,-1,-1
74,75,35,175,176,177,212,36,35,35,35,35,35,35,253,254,-1,-1,-1,-1,-1
109,110,35,210,211,212,35,35,35,35,35,35,35,35,288,289,-1,-1,-1,-1,-1
144,145,146,147,146,147,146,147,146,147,146,146,147,148,149,-1,-1,-1,-1,-1,-1
179,180,181,182,181,182,181,182,181,182,181,181,182,183,184,-1,-1,-1,-1,-1,-1
214,215,216,217,216,217,216,217,216,217,216,216,217,218,219,-1,-1,-1,-1,-1,-1
249,250,251,252,251,252,251,252,251,252,251,251,252,253,254,-1,-1,-1,-1,-1,-1
284,285,286,287,286,287,286,287,286,287,286,286,287,288,289,-1,-1,-1,-1,-1,-1
319,320,321,322,321,322,321,322,321,322,321,321,322,323,324,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
